"REF_DATE","GEO","DGUID","Educational attainment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","Alberta","2016A000248","College or trade","Percent","239","units","0","v99916362","10.4","2.4","B","","","1"
"2008","Alberta","2016A000248","University","Percent","239","units","0","v99916363","10.5","2.4","C","","","1"
"2008","British Columbia","2016A000259","All levels of education","Percent","239","units","0","v99916364","11.1","4.7","B","","","1"
"2008","British Columbia","2016A000259","Less than high school","Percent","239","units","0","v99916365","11.2","","x","","","1"
"2008","British Columbia","2016A000259","High school","Percent","239","units","0","v99916366","11.3","5.0","B","","","1"
"2008","British Columbia","2016A000259","College or trade","Percent","239","units","0","v99916367","11.4","3.6","C","","","1"
"2008","British Columbia","2016A000259","University","Percent","239","units","0","v99916368","11.5","4.5","C","","","1"
"2009","Canada","2016A000011124","All levels of education","Percent","239","units","0","v99916314","1.1","8.4","A","","","1"
"2009","Canada","2016A000011124","Less than high school","Percent","239","units","0","v99916315","1.2","16.5","B","","","1"
"2009","Canada","2016A000011124","High school","Percent","239","units","0","v99916316","1.3","10.8","A","","","1"
"2009","Canada","2016A000011124","College or trade","Percent","239","units","0","v99916317","1.4","7.4","A","","","1"
"2009","Canada","2016A000011124","University","Percent","239","units","0","v99916318","1.5","5.8","B","","","1"
"2009","Newfoundland and Labrador","2016A000210","All levels of education","Percent","239","units","0","v99916319","2.1","15.7","B","","","1"
"2009","Newfoundland and Labrador","2016A000210","Less than high school","Percent","239","units","0","v99916320","2.2","","x","","","1"
"2009","Newfoundland and Labrador","2016A000210","High school","Percent","239","units","0","v99916321","2.3","23.8","B","","","1"
"2009","Newfoundland and Labrador","2016A000210","College or trade","Percent","239","units","0","v99916322","2.4","14.1","B","","","1"
"2009","Newfoundland and Labrador","2016A000210","University","Percent","239","units","0","v99916323","2.5","","x","","","1"
"2009","Prince Edward Island","2016A000211","All levels of education","Percent","239","units","0","v99916324","3.1","10.8","B","","","1"
"2009","Prince Edward Island","2016A000211","Less than high school","Percent","239","units","0","v99916325","3.2","","x","","","1"
"2009","Prince Edward Island","2016A000211","High school","Percent","239","units","0","v99916326","3.3","14.0","C","","","1"
"2009","Prince Edward Island","2016A000211","College or trade","Percent","239","units","0","v99916327","3.4","9.8","C","","","1"
"2009","Prince Edward Island","2016A000211","University","Percent","239","units","0","v99916328","3.5","","x","","","1"
"2009","Nova Scotia","2016A000212","All levels of education","Percent","239","units","0","v99916329","4.1","11.1","B","","","1"
"2009","Nova Scotia","2016A000212","Less than high school","Percent","239","units","0","v99916330","4.2","19.9","C","","","1"
"2009","Nova Scotia","2016A000212","High school","Percent","239","units","0","v99916331","4.3","14.0","B","","","1"
"2009","Nova Scotia","2016A000212","College or trade","Percent","239","units","0","v99916332","4.4","11.0","B","","","1"
"2009","Nova Scotia","2016A000212","University","Percent","239","units","0","v99916333","4.5","6.8","C","","","1"
"2009","New Brunswick","2016A000213","All levels of education","Percent","239","units","0","v99916334","5.1","7.7","B","","","1"
"2009","New Brunswick","2016A000213","Less than high school","Percent","239","units","0","v99916335","5.2","","x","","","1"
"2009","New Brunswick","2016A000213","High school","Percent","239","units","0","v99916336","5.3","11.2","C","","","1"
"2009","New Brunswick","2016A000213","College or trade","Percent","239","units","0","v99916337","5.4","6.6","C","","","1"
"2009","New Brunswick","2016A000213","University","Percent","239","units","0","v99916338","5.5","","x","","","1"
"2009","Quebec","2016A000224","All levels of education","Percent","239","units","0","v99916339","6.1","8.3","B","","","1"
"2009","Quebec","2016A000224","Less than high school","Percent","239","units","0","v99916340","6.2","19.4","B","","","1"
"2009","Quebec","2016A000224","High school","Percent","239","units","0","v99916341","6.3","10.8","B","","","1"
"2009","Quebec","2016A000224","College or trade","Percent","239","units","0","v99916342","6.4","7.8","B","","","1"
"2009","Quebec","2016A000224","University","Percent","239","units","0","v99916343","6.5","5.0","B","","","1"
"2009","Ontario","2016A000235","All levels of education","Percent","239","units","0","v99916344","7.1","9.0","A","","","1"
"2009","Ontario","2016A000235","Less than high school","Percent","239","units","0","v99916345","7.2","15.7","B","","","1"
"2009","Ontario","2016A000235","High school","Percent","239","units","0","v99916346","7.3","11.9","B","","","1"
"2009","Ontario","2016A000235","College or trade","Percent","239","units","0","v99916347","7.4","8.0","B","","","1"
"2009","Ontario","2016A000235","University","Percent","239","units","0","v99916348","7.5","6.8","B","","","1"
"2009","Manitoba","2016A000246","All levels of education","Percent","239","units","0","v99916349","8.1","5.7","B","","","1"
"2009","Manitoba","2016A000246","Less than high school","Percent","239","units","0","v99916350","8.2","10.8","C","","","1"
"2009","Manitoba","2016A000246","High school","Percent","239","units","0","v99916351","8.3","6.9","B","","","1"
"2009","Manitoba","2016A000246","College or trade","Percent","239","units","0","v99916352","8.4","4.6","C","","","1"
"2009","Manitoba","2016A000246","University","Percent","239","units","0","v99916353","8.5","3.4","C","","","1"
"2009","Saskatchewan","2016A000247","All levels of education","Percent","239","units","0","v99916354","9.1","5.2","B","","","1"
"2009","Saskatchewan","2016A000247","Less than high school","Percent","239","units","0","v99916355","9.2","","x","","","1"
"2009","Saskatchewan","2016A000247","High school","Percent","239","units","0","v99916356","9.3","6.8","B","","","1"
"2009","Saskatchewan","2016A000247","College or trade","Percent","239","units","0","v99916357","9.4","3.9","C","","","1"
"2009","Saskatchewan","2016A000247","University","Percent","239","units","0","v99916358","9.5","","x","","","1"
"2009","Alberta","2016A000248","All levels of education","Percent","239","units","0","v99916359","10.1","6.0","B","","","1"
"2009","Alberta","2016A000248","Less than high school","Percent","239","units","0","v99916360","10.2","12.1","C","","","1"
"2009","Alberta","2016A000248","High school","Percent","239","units","0","v99916361","10.3","9.3","B","","","1"
"2009","Alberta","2016A000248","College or trade","Percent","239","units","0","v99916362","10.4","4.3","B","","","1"
"2009","Alberta","2016A000248","University","Percent","239","units","0","v99916363","10.5","2.8","C","","","1"
"2009","British Columbia","2016A000259","All levels of education","Percent","239","units","0","v99916364","11.1","9.1","B","","","1"
"2009","British Columbia","2016A000259","Less than high school","Percent","239","units","0","v99916365","11.2","19.9","C","","","1"
"2009","British Columbia","2016A000259","High school","Percent","239","units","0","v99916366","11.3","10.0","B","","","1"
"2009","British Columbia","2016A000259","College or trade","Percent","239","units","0","v99916367","11.4","7.8","B","","","1"
"2009","British Columbia","2016A000259","University","Percent","239","units","0","v99916368","11.5","7.6","B","","","1"
"2010","Canada","2016A000011124","All levels of education","Percent","239","units","0","v99916314","1.1","8.4","A","","","1"
"2010","Canada","2016A000011124","Less than high school","Percent","239","units","0","v99916315","1.2","17.7","B","","","1"
"2010","Canada","2016A000011124","High school","Percent","239","units","0","v99916316","1.3","11.1","A","","","1"
"2010","Canada","2016A000011124","College or trade","Percent","239","units","0","v99916317","1.4","6.5","A","","","1"
"2010","Canada","2016A000011124","University","Percent","239","units","0","v99916318","1.5","6.6","B","","","1"
"2010","Newfoundland and Labrador","2016A000210","All levels of education","Percent","239","units","0","v99916319","2.1","13.6","B","","","1"
"2010","Newfoundland and Labrador","2016A000210","Less than high school","Percent","239","units","0","v99916320","2.2","","x","","","1"
"2010","Newfoundland and Labrador","2016A000210","High school","Percent","239","units","0","v99916321","2.3","11.9","C","","","1"
"2010","Newfoundland and Labrador","2016A000210","College or trade","Percent","239","units","0","v99916322","2.4","15.0","B","","","1"
"2010","Newfoundland and Labrador","2016A000210","University","Percent","239","units","0","v99916323","2.5","9.7","C","","","1"
"2010","Prince Edward Island","2016A000211","All levels of education","Percent","239","units","0","v99916324","3.1","13.6","B","","","1"
"2010","Prince Edward Island","2016A000211","Less than high school","Percent","239","units","0","v99916325","3.2","","x","","","1"
"2010","Prince Edward Island","2016A000211","High school","Percent","239","units","0","v99916326","3.3","20.0","C","","","1"
"2010","Prince Edward Island","2016A000211","College or trade","Percent","239","units","0","v99916327","3.4","12.4","C","","","1"
"2010","Prince Edward Island","2016A000211","University","Percent","239","units","0","v99916328","3.5","","x","","","1"
"2010","Nova Scotia","2016A000212","All levels of education","Percent","239","units","0","v99916329","4.1","10.9","B","","","1"
"2010","Nova Scotia","2016A000212","Less than high school","Percent","239","units","0","v99916330","4.2","26.1","C","","","1"
"2010","Nova Scotia","2016A000212","High school","Percent","239","units","0","v99916331","4.3","16.4","C","","","1"
"2010","Nova Scotia","2016A000212","College or trade","Percent","239","units","0","v99916332","4.4","10.3","C","","","1"
"2010","Nova Scotia","2016A000212","University","Percent","239","units","0","v99916333","4.5","5.2","C","","","1"
"2010","New Brunswick","2016A000213","All levels of education","Percent","239","units","0","v99916334","5.1","8.7","B","","","1"
"2010","New Brunswick","2016A000213","Less than high school","Percent","239","units","0","v99916335","5.2","","x","","","1"
"2010","New Brunswick","2016A000213","High school","Percent","239","units","0","v99916336","5.3","13.7","B","","","1"
"2010","New Brunswick","2016A000213","College or trade","Percent","239","units","0","v99916337","5.4","7.2","B","","","1"
"2010","New Brunswick","2016A000213","University","Percent","239","units","0","v99916338","5.5","5.0","C","","","1"
"2010","Quebec","2016A000224","All levels of education","Percent","239","units","0","v99916339","6.1","7.7","B","","","1"
"2010","Quebec","2016A000224","Less than high school","Percent","239","units","0","v99916340","6.2","17.2","B","","","1"
"2010","Quebec","2016A000224","High school","Percent","239","units","0","v99916341","6.3","11.6","B","","","1"
"2010","Quebec","2016A000224","College or trade","Percent","239","units","0","v99916342","6.4","6.3","B","","","1"
"2010","Quebec","2016A000224","University","Percent","239","units","0","v99916343","6.5","5.3","B","","","1"
"2010","Ontario","2016A000235","All levels of education","Percent","239","units","0","v99916344","7.1","9.3","A","","","1"
"2010","Ontario","2016A000235","Less than high school","Percent","239","units","0","v99916345","7.2","19.1","B","","","1"
"2010","Ontario","2016A000235","High school","Percent","239","units","0","v99916346","7.3","13.1","B","","","1"
"2010","Ontario","2016A000235","College or trade","Percent","239","units","0","v99916347","7.4","6.6","B","","","1"
"2010","Ontario","2016A000235","University","Percent","239","units","0","v99916348","7.5","7.9","B","","","1"
"2010","Manitoba","2016A000246","All levels of education","Percent","239","units","0","v99916349","8.1","6.0","B","","","1"
"2010","Manitoba","2016A000246","Less than high school","Percent","239","units","0","v99916350","8.2","12.2","C","","","1"
"2010","Manitoba","2016A000246","High school","Percent","239","units","0","v99916351","8.3","6.3","B","","","1"
"2010","Manitoba","2016A000246","College or trade","Percent","239","units","0","v99916352","8.4","4.9","C","","","1"
"2010","Manitoba","2016A000246","University","Percent","239","units","0","v99916353","8.5","4.9","C","","","1"
"2010","Saskatchewan","2016A000247","All levels of education","Percent","239","units","0","v99916354","9.1","6.5","B","","","1"
"2010","Saskatchewan","2016A000247","Less than high school","Percent","239","units","0","v99916355","9.2","16.7","C","","","1"
"2010","Saskatchewan","2016A000247","High school","Percent","239","units","0","v99916356","9.3","9.8","B","","","1"
"2010","Saskatchewan","2016A000247","College or trade","Percent","239","units","0","v99916357","9.4","4.2","C","","","1"
"2010","Saskatchewan","2016A000247","University","Percent","239","units","0","v99916358","9.5","","x","","","1"
"2010","Alberta","2016A000248","All levels of education","Percent","239","units","0","v99916359","10.1","6.7","B","","","1"
"2010","Alberta","2016A000248","Less than high school","Percent","239","units","0","v99916360","10.2","16.0","B","","","1"
"2010","Alberta","2016A000248","High school","Percent","239","units","0","v99916361","10.3","8.2","B","","","1"
"2010","Alberta","2016A000248","College or trade","Percent","239","units","0","v99916362","10.4","4.8","B","","","1"
"2010","Alberta","2016A000248","University","Percent","239","units","0","v99916363","10.5","4.6","C","","","1"
"2010","British Columbia","2016A000259","All levels of education","Percent","239","units","0","v99916364","11.1","8.7","B","","","1"
"2010","British Columbia","2016A000259","Less than high school","Percent","239","units","0","v99916365","11.2","18.0","C","","","1"
"2010","British Columbia","2016A000259","High school","Percent","239","units","0","v99916366","11.3","9.1","B","","","1"
"2010","British Columbia","2016A000259","College or trade","Percent","239","units","0","v99916367","11.4","7.2","B","","","1"
"2010","British Columbia","2016A000259","University","Percent","239","units","0","v99916368","11.5","8.1","B","","","1"
"2011","Canada","2016A000011124","All levels of education","Percent","239","units","0","v99916314","1.1","8.0","A","","","1"
"2011","Canada","2016A000011124","Less than high school","Percent","239","units","0","v99916315","1.2","17.1","B","","","1"
"2011","Canada","2016A000011124","High school","Percent","239","units","0","v99916316","1.3","9.5","A","","","1"
"2011","Canada","2016A000011124","College or trade","Percent","239","units","0","v99916317","1.4","6.7","A","","","1"
"2011","Canada","2016A000011124","University","Percent","239","units","0","v99916318","1.5","6.5","B","","","1"
"2011","Newfoundland and Labrador","2016A000210","All levels of education","Percent","239","units","0","v99916319","2.1","12.3","B","","","1"
"2011","Newfoundland and Labrador","2016A000210","Less than high school","Percent","239","units","0","v99916320","2.2","30.0","C","","","1"
"2011","Newfoundland and Labrador","2016A000210","High school","Percent","239","units","0","v99916321","2.3","16.3","C","","","1"
"2011","Newfoundland and Labrador","2016A000210","College or trade","Percent","239","units","0","v99916322","2.4","11.5","B","","","1"
"2011","Newfoundland and Labrador","2016A000210","University","Percent","239","units","0","v99916323","2.5","","x","","","1"
"2011","Prince Edward Island","2016A000211","All levels of education","Percent","239","units","0","v99916324","3.1","11.6","B","","","1"
"2011","Prince Edward Island","2016A000211","Less than high school","Percent","239","units","0","v99916325","3.2","","x","","","1"
"2011","Prince Edward Island","2016A000211","High school","Percent","239","units","0","v99916326","3.3","17.0","C","","","1"
"2011","Prince Edward Island","2016A000211","College or trade","Percent","239","units","0","v99916327","3.4","11.7","C","","","1"
"2011","Prince Edward Island","2016A000211","University","Percent","239","units","0","v99916328","3.5","","x","","","1"
"2011","Nova Scotia","2016A000212","All levels of education","Percent","239","units","0","v99916329","4.1","10.6","B","","","1"
"2011","Nova Scotia","2016A000212","Less than high school","Percent","239","units","0","v99916330","4.2","","x","","","1"
"2011","Nova Scotia","2016A000212","High school","Percent","239","units","0","v99916331","4.3","15.2","B","","","1"
"2011","Nova Scotia","2016A000212","College or trade","Percent","239","units","0","v99916332","4.4","10.5","B","","","1"
"2011","Nova Scotia","2016A000212","University","Percent","239","units","0","v99916333","4.5","6.4","C","","","1"
"2011","New Brunswick","2016A000213","All levels of education","Percent","239","units","0","v99916334","5.1","9.0","B","","","1"
"2011","New Brunswick","2016A000213","Less than high school","Percent","239","units","0","v99916335","5.2","26.8","C","","","1"
"2011","New Brunswick","2016A000213","High school","Percent","239","units","0","v99916336","5.3","11.9","B","","","1"
"2011","New Brunswick","2016A000213","College or trade","Percent","239","units","0","v99916337","5.4","7.4","C","","","1"
"2011","New Brunswick","2016A000213","University","Percent","239","units","0","v99916338","5.5","5.1","D","","","1"
"2011","Quebec","2016A000224","All levels of education","Percent","239","units","0","v99916339","6.1","8.4","B","","","1"
"2011","Quebec","2016A000224","Less than high school","Percent","239","units","0","v99916340","6.2","20.1","B","","","1"
"2011","Quebec","2016A000224","High school","Percent","239","units","0","v99916341","6.3","10.3","B","","","1"
"2011","Quebec","2016A000224","College or trade","Percent","239","units","0","v99916342","6.4","6.7","B","","","1"
"2011","Quebec","2016A000224","University","Percent","239","units","0","v99916343","6.5","6.4","B","","","1"
"2011","Ontario","2016A000235","All levels of education","Percent","239","units","0","v99916344","7.1","8.8","A","","","1"
"2011","Ontario","2016A000235","Less than high school","Percent","239","units","0","v99916345","7.2","16.9","B","","","1"
"2011","Ontario","2016A000235","High school","Percent","239","units","0","v99916346","7.3","10.5","B","","","1"
"2011","Ontario","2016A000235","College or trade","Percent","239","units","0","v99916347","7.4","7.5","B","","","1"
"2011","Ontario","2016A000235","University","Percent","239","units","0","v99916348","7.5","7.9","B","","","1"
"2011","Manitoba","2016A000246","All levels of education","Percent","239","units","0","v99916349","8.1","5.7","B","","","1"
"2011","Manitoba","2016A000246","Less than high school","Percent","239","units","0","v99916350","8.2","11.5","C","","","1"
"2011","Manitoba","2016A000246","High school","Percent","239","units","0","v99916351","8.3","6.6","B","","","1"
"2011","Manitoba","2016A000246","College or trade","Percent","239","units","0","v99916352","8.4","4.9","C","","","1"
"2011","Manitoba","2016A000246","University","Percent","239","units","0","v99916353","8.5","3.3","C","","","1"
"2011","Saskatchewan","2016A000247","All levels of education","Percent","239","units","0","v99916354","9.1","5.1","B","","","1"
"2011","Saskatchewan","2016A000247","Less than high school","Percent","239","units","0","v99916355","9.2","16.3","C","","","1"
"2011","Saskatchewan","2016A000247","High school","Percent","239","units","0","v99916356","9.3","7.0","B","","","1"
"2011","Saskatchewan","2016A000247","College or trade","Percent","239","units","0","v99916357","9.4","3.2","C","","","1"
"2011","Saskatchewan","2016A000247","University","Percent","239","units","0","v99916358","9.5","","x","","","1"
"2011","Alberta","2016A000248","All levels of education","Percent","239","units","0","v99916359","10.1","5.0","B","","","1"
"2011","Alberta","2016A000248","Less than high school","Percent","239","units","0","v99916360","10.2","11.1","C","","","1"
"2011","Alberta","2016A000248","High school","Percent","239","units","0","v99916361","10.3","6.7","B","","","1"
"2011","Alberta","2016A000248","College or trade","Percent","239","units","0","v99916362","10.4","3.5","C","","","1"
"2011","Alberta","2016A000248","University","Percent","239","units","0","v99916363","10.5","3.3","C","","","1"
"2011","British Columbia","2016A000259","All levels of education","Percent","239","units","0","v99916364","11.1","8.2","B","","","1"
"2011","British Columbia","2016A000259","Less than high school","Percent","239","units","0","v99916365","11.2","17.9","C","","","1"
"2011","British Columbia","2016A000259","High school","Percent","239","units","0","v99916366","11.3","9.3","B","","","1"
"2011","British Columbia","2016A000259","College or trade","Percent","239","units","0","v99916367","11.4","7.0","B","","","1"
"2011","British Columbia","2016A000259","University","Percent","239","units","0","v99916368","11.5","6.6","B","","","1"
"2012","Canada","2016A000011124","All levels of education","Percent","239","units","0","v99916314","1.1","7.5","A","","","1"
"2012","Canada","2016A000011124","Less than high school","Percent","239","units","0","v99916315","1.2","16.4","B","","","1"
"2012","Canada","2016A000011124","High school","Percent","239","units","0","v99916316","1.3","9.1","A","","","1"
"2012","Canada","2016A000011124","College or trade","Percent","239","units","0","v99916317","1.4","6.3","A","","","1"
"2012","Canada","2016A000011124","University","Percent","239","units","0","v99916318","1.5","6.0","B","","","1"
"2012","Newfoundland and Labrador","2016A000210","All levels of education","Percent","239","units","0","v99916319","2.1","12.0","B","","","1"
"2012","Newfoundland and Labrador","2016A000210","Less than high school","Percent","239","units","0","v99916320","2.2","","x","","","1"
"2012","Newfoundland and Labrador","2016A000210","High school","Percent","239","units","0","v99916321","2.3","17.1","C","","","1"
"2012","Newfoundland and Labrador","2016A000210","College or trade","Percent","239","units","0","v99916322","2.4","12.0","C","","","1"
"2012","Newfoundland and Labrador","2016A000210","University","Percent","239","units","0","v99916323","2.5","","x","","","1"
"2012","Prince Edward Island","2016A000211","All levels of education","Percent","239","units","0","v99916324","3.1","9.3","B","","","1"
"2012","Prince Edward Island","2016A000211","Less than high school","Percent","239","units","0","v99916325","3.2","","x","","","1"
"2012","Prince Edward Island","2016A000211","High school","Percent","239","units","0","v99916326","3.3","14.0","C","","","1"
"2012","Prince Edward Island","2016A000211","College or trade","Percent","239","units","0","v99916327","3.4","8.8","C","","","1"
"2012","Prince Edward Island","2016A000211","University","Percent","239","units","0","v99916328","3.5","","x","","","1"
"2012","Nova Scotia","2016A000212","All levels of education","Percent","239","units","0","v99916329","4.1","11.7","B","","","1"
"2012","Nova Scotia","2016A000212","Less than high school","Percent","239","units","0","v99916330","4.2","24.8","D","","","1"
"2012","Nova Scotia","2016A000212","High school","Percent","239","units","0","v99916331","4.3","17.5","B","","","1"
"2012","Nova Scotia","2016A000212","College or trade","Percent","239","units","0","v99916332","4.4","11.9","B","","","1"
"2012","Nova Scotia","2016A000212","University","Percent","239","units","0","v99916333","4.5","6.4","C","","","1"
"2012","New Brunswick","2016A000213","All levels of education","Percent","239","units","0","v99916334","5.1","11.1","B","","","1"
"2012","New Brunswick","2016A000213","Less than high school","Percent","239","units","0","v99916335","5.2","21.6","C","","","1"
"2012","New Brunswick","2016A000213","High school","Percent","239","units","0","v99916336","5.3","13.9","B","","","1"
"2012","New Brunswick","2016A000213","College or trade","Percent","239","units","0","v99916337","5.4","10.3","B","","","1"
"2012","New Brunswick","2016A000213","University","Percent","239","units","0","v99916338","5.5","6.2","D","","","1"
"2012","Quebec","2016A000224","All levels of education","Percent","239","units","0","v99916339","6.1","7.8","B","","","1"
"2012","Quebec","2016A000224","Less than high school","Percent","239","units","0","v99916340","6.2","17.7","B","","","1"
"2012","Quebec","2016A000224","High school","Percent","239","units","0","v99916341","6.3","10.9","B","","","1"
"2012","Quebec","2016A000224","College or trade","Percent","239","units","0","v99916342","6.4","6.1","B","","","1"
"2012","Quebec","2016A000224","University","Percent","239","units","0","v99916343","6.5","6.0","B","","","1"
"2012","Ontario","2016A000235","All levels of education","Percent","239","units","0","v99916344","7.1","8.3","A","","","1"
"2012","Ontario","2016A000235","Less than high school","Percent","239","units","0","v99916345","7.2","20.1","B","","","1"
"2012","Ontario","2016A000235","High school","Percent","239","units","0","v99916346","7.3","10.6","B","","","1"
"2012","Ontario","2016A000235","College or trade","Percent","239","units","0","v99916347","7.4","7.0","B","","","1"
"2012","Ontario","2016A000235","University","Percent","239","units","0","v99916348","7.5","6.6","B","","","1"
"2012","Manitoba","2016A000246","All levels of education","Percent","239","units","0","v99916349","8.1","5.2","B","","","1"
"2012","Manitoba","2016A000246","Less than high school","Percent","239","units","0","v99916350","8.2","11.6","C","","","1"
"2012","Manitoba","2016A000246","High school","Percent","239","units","0","v99916351","8.3","4.8","B","","","1"
"2012","Manitoba","2016A000246","College or trade","Percent","239","units","0","v99916352","8.4","4.3","C","","","1"
"2012","Manitoba","2016A000246","University","Percent","239","units","0","v99916353","8.5","4.9","C","","","1"
"2012","Saskatchewan","2016A000247","All levels of education","Percent","239","units","0","v99916354","9.1","5.4","B","","","1"
"2012","Saskatchewan","2016A000247","Less than high school","Percent","239","units","0","v99916355","9.2","16.7","C","","","1"
"2012","Saskatchewan","2016A000247","High school","Percent","239","units","0","v99916356","9.3","6.6","B","","","1"
"2012","Saskatchewan","2016A000247","College or trade","Percent","239","units","0","v99916357","9.4","3.7","C","","","1"
"2012","Saskatchewan","2016A000247","University","Percent","239","units","0","v99916358","9.5","3.6","C","","","1"
"2012","Alberta","2016A000248","All levels of education","Percent","239","units","0","v99916359","10.1","4.2","B","","","1"
"2012","Alberta","2016A000248","Less than high school","Percent","239","units","0","v99916360","10.2","9.5","C","","","1"
"2012","Alberta","2016A000248","High school","Percent","239","units","0","v99916361","10.3","5.2","B","","","1"
"2012","Alberta","2016A000248","College or trade","Percent","239","units","0","v99916362","10.4","3.2","B","","","1"
"2012","Alberta","2016A000248","University","Percent","239","units","0","v99916363","10.5","3.1","C","","","1"
"2012","British Columbia","2016A000259","All levels of education","Percent","239","units","0","v99916364","11.1","7.5","B","","","1"
"2012","British Columbia","2016A000259","Less than high school","Percent","239","units","0","v99916365","11.2","","x","","","1"
"2012","British Columbia","2016A000259","High school","Percent","239","units","0","v99916366","11.3","7.7","B","","","1"
"2012","British Columbia","2016A000259","College or trade","Percent","239","units","0","v99916367","11.4","7.2","B","","","1"
"2012","British Columbia","2016A000259","University","Percent","239","units","0","v99916368","11.5","7.2","B","","","1"
"2013","Canada","2016A000011124","All levels of education","Percent","239","units","0","v99916314","1.1","7.6","A","","","1"
"2013","Canada","2016A000011124","Less than high school","Percent","239","units","0","v99916315","1.2","15.9","B","","","1"
"2013","Canada","2016A000011124","High school","Percent","239","units","0","v99916316","1.3","9.4","A","","","1"
"2013","Canada","2016A000011124","College or trade","Percent","239","units","0","v99916317","1.4","6.4","B","","","1"
"2013","Canada","2016A000011124","University","Percent","239","units","0","v99916318","1.5","6.1","B","","","1"
"2013","Newfoundland and Labrador","2016A000210","All levels of education","Percent","239","units","0","v99916319","2.1","11.6","B","","","1"
"2013","Newfoundland and Labrador","2016A000210","Less than high school","Percent","239","units","0","v99916320","2.2","","x","","","1"
"2013","Newfoundland and Labrador","2016A000210","High school","Percent","239","units","0","v99916321","2.3","16.1","C","","","1"
"2013","Newfoundland and Labrador","2016A000210","College or trade","Percent","239","units","0","v99916322","2.4","11.4","B","","","1"
"2013","Newfoundland and Labrador","2016A000210","University","Percent","239","units","0","v99916323","2.5","9.1","C","","","1"
"2013","Prince Edward Island","2016A000211","All levels of education","Percent","239","units","0","v99916324","3.1","12.4","B","","","1"
"2013","Prince Edward Island","2016A000211","Less than high school","Percent","239","units","0","v99916325","3.2","","x","","","1"
"2013","Prince Edward Island","2016A000211","High school","Percent","239","units","0","v99916326","3.3","18.3","C","","","1"
"2013","Prince Edward Island","2016A000211","College or trade","Percent","239","units","0","v99916327","3.4","8.8","C","","","1"
"2013","Prince Edward Island","2016A000211","University","Percent","239","units","0","v99916328","3.5","","x","","","1"
"2013","Nova Scotia","2016A000212","All levels of education","Percent","239","units","0","v99916329","4.1","9.9","B","","","1"
"2013","Nova Scotia","2016A000212","Less than high school","Percent","239","units","0","v99916330","4.2","25.1","C","","","1"
"2013","Nova Scotia","2016A000212","High school","Percent","239","units","0","v99916331","4.3","12.1","B","","","1"
"2013","Nova Scotia","2016A000212","College or trade","Percent","239","units","0","v99916332","4.4","10.4","C","","","1"
"2013","Nova Scotia","2016A000212","University","Percent","239","units","0","v99916333","4.5","4.7","C","","","1"
"2013","New Brunswick","2016A000213","All levels of education","Percent","239","units","0","v99916334","5.1","11.2","B","","","1"
"2013","New Brunswick","2016A000213","Less than high school","Percent","239","units","0","v99916335","5.2","33.6","C","","","1"
"2013","New Brunswick","2016A000213","High school","Percent","239","units","0","v99916336","5.3","13.7","C","","","1"
"2013","New Brunswick","2016A000213","College or trade","Percent","239","units","0","v99916337","5.4","10.0","C","","","1"
"2013","New Brunswick","2016A000213","University","Percent","239","units","0","v99916338","5.5","4.9","C","","","1"
"2013","Quebec","2016A000224","All levels of education","Percent","239","units","0","v99916339","6.1","7.6","B","","","1"
"2013","Quebec","2016A000224","Less than high school","Percent","239","units","0","v99916340","6.2","16.0","B","","","1"
"2013","Quebec","2016A000224","High school","Percent","239","units","0","v99916341","6.3","9.9","B","","","1"
"2013","Quebec","2016A000224","College or trade","Percent","239","units","0","v99916342","6.4","6.4","B","","","1"
"2013","Quebec","2016A000224","University","Percent","239","units","0","v99916343","6.5","6.1","B","","","1"
"2013","Ontario","2016A000235","All levels of education","Percent","239","units","0","v99916344","7.1","8.7","B","","","1"
"2013","Ontario","2016A000235","Less than high school","Percent","239","units","0","v99916345","7.2","18.3","B","","","1"
"2013","Ontario","2016A000235","High school","Percent","239","units","0","v99916346","7.3","11.6","B","","","1"
"2013","Ontario","2016A000235","College or trade","Percent","239","units","0","v99916347","7.4","7.2","B","","","1"
"2013","Ontario","2016A000235","University","Percent","239","units","0","v99916348","7.5","6.9","B","","","1"
"2013","Manitoba","2016A000246","All levels of education","Percent","239","units","0","v99916349","8.1","5.7","B","","","1"
"2013","Manitoba","2016A000246","Less than high school","Percent","239","units","0","v99916350","8.2","12.5","C","","","1"
"2013","Manitoba","2016A000246","High school","Percent","239","units","0","v99916351","8.3","6.2","B","","","1"
"2013","Manitoba","2016A000246","College or trade","Percent","239","units","0","v99916352","8.4","6.2","B","","","1"
"2013","Manitoba","2016A000246","University","Percent","239","units","0","v99916353","8.5","3.2","C","","","1"
"2013","Saskatchewan","2016A000247","All levels of education","Percent","239","units","0","v99916354","9.1","5.6","B","","","1"
"2013","Saskatchewan","2016A000247","Less than high school","Percent","239","units","0","v99916355","9.2","18.2","C","","","1"
"2013","Saskatchewan","2016A000247","High school","Percent","239","units","0","v99916356","9.3","8.7","B","","","1"
"2013","Saskatchewan","2016A000247","College or trade","Percent","239","units","0","v99916357","9.4","3.1","C","","","1"
"2013","Saskatchewan","2016A000247","University","Percent","239","units","0","v99916358","9.5","2.8","C","","","1"
