mes,geografia,duracion,rango edad,total personas,hombres,mujeres,fecha
2,western region,      52 weeks,  55-64,0,0,0,2007
2,western region,      52 weeks,  65 years and over,0,0,0,2007
2,western region,      53 weeks or more,"total, 15 years and over",4,2,2,2007
2,western region,      53 weeks or more, 15-64 years,4,2,2,2007
2,western region,      53 weeks or more,  15-19,0,0,0,2007
2,western region,      53 weeks or more,  20-24,0,0,0,2007
2,western region,      53 weeks or more,  25-44,0,0,0,2007
2,western region,      53 weeks or more,  45-54,2,0,0,2007
2,western region,      53 weeks or more,  55-64,0,0,0,2007
2,western region,      53 weeks or more,  65 years and over,0,0,0,2007
2,western region,   duration unknown,"total, 15 years and over",6,4,2,2007
2,western region,   duration unknown, 15-64 years,6,4,2,2007
2,western region,   duration unknown,  15-19,0,0,0,2007
2,western region,   duration unknown,  20-24,0,0,0,2007
2,western region,   duration unknown,  25-44,2,0,0,2007
2,western region,   duration unknown,  45-54,0,0,0,2007
2,western region,   duration unknown,  55-64,0,0,0,2007
2,western region,   duration unknown,  65 years and over,0,0,0,2007
2,western region,average unemployed nc,"total, 15 years and over",16,16,15,2007
2,western region,average unemployed nc, 15-64 years,16,16,15,2007
2,western region,average unemployed nc,  15-19,9,9,8,2007
2,western region,average unemployed nc,  20-24,10,11,8,2007
2,western region,average unemployed nc,  25-44,15,16,13,2007
2,western region,average unemployed nc,  45-54,26,22,32,2007
2,western region,average unemployed nc,  55-64,22,22,22,2007
2,western region,average unemployed nc,  65 years and over,21,26,13,2007
2,western region,average unemployed c99,"total, 15 years and over",14,15,13,2007
2,western region,average unemployed c99, 15-64 years,14,15,13,2007
2,western region,average unemployed c99,  15-19,9,9,8,2007
2,western region,average unemployed c99,  20-24,10,11,8,2007
2,western region,average unemployed c99,  25-44,14,15,12,2007
2,western region,average unemployed c99,  45-54,22,21,23,2007
2,western region,average unemployed c99,  55-64,21,21,22,2007
2,western region,average unemployed c99,  65 years and over,21,26,13,2007
2,northern region,total unemployed,"total, 15 years and over",28,16,11,2007
2,northern region,total unemployed, 15-64 years,27,16,11,2007
2,northern region,total unemployed,  15-19,6,3,3,2007
2,northern region,total unemployed,  20-24,4,2,2,2007
2,northern region,total unemployed,  25-44,11,6,4,2007
2,northern region,total unemployed,  45-54,4,3,0,2007
2,northern region,total unemployed,  55-64,3,2,0,2007
2,northern region,total unemployed,  65 years and over,0,0,0,2007
2,northern region,   1 - 4 weeks,"total, 15 years and over",11,7,4,2007
2,northern region,   1 - 4 weeks, 15-64 years,11,7,4,2007
2,northern region,   1 - 4 weeks,  15-19,3,2,2,2007
2,northern region,   1 - 4 weeks,  20-24,2,0,0,2007
2,northern region,   1 - 4 weeks,  25-44,4,3,0,2007
2,northern region,   1 - 4 weeks,  45-54,0,0,0,2007
2,northern region,   1 - 4 weeks,  55-64,0,0,0,2007
2,northern region,   1 - 4 weeks,  65 years and over,0,0,0,2007
2,northern region,   5 - 13 weeks,"total, 15 years and over",7,3,4,2007
2,northern region,   5 - 13 weeks, 15-64 years,7,3,4,2007
2,northern region,   5 - 13 weeks,  15-19,0,0,0,2007
2,northern region,   5 - 13 weeks,  20-24,0,0,0,2007
2,northern region,   5 - 13 weeks,  25-44,2,0,0,2007
2,northern region,   5 - 13 weeks,  45-54,2,0,0,2007
2,northern region,   5 - 13 weeks,  55-64,0,0,0,2007
2,northern region,   5 - 13 weeks,  65 years and over,0,0,0,2007
2,northern region,   14 - 25 weeks,"total, 15 years and over",4,2,0,2007
2,northern region,   14 - 25 weeks, 15-64 years,3,2,0,2007
2,northern region,   14 - 25 weeks,  15-19,0,0,0,2007
2,northern region,   14 - 25 weeks,  20-24,0,0,0,2007
2,northern region,   14 - 25 weeks,  25-44,2,0,0,2007
2,northern region,   14 - 25 weeks,  45-54,0,0,0,2007
2,northern region,   14 - 25 weeks,  55-64,0,0,0,2007
2,northern region,   14 - 25 weeks,  65 years and over,0,0,0,2007
2,northern region,   26 weeks ,"total, 15 years and over",0,0,0,2007
2,northern region,   26 weeks , 15-64 years,0,0,0,2007
2,northern region,   26 weeks ,  15-19,0,0,0,2007
2,northern region,   26 weeks ,  20-24,0,0,0,2007
2,northern region,   26 weeks ,  25-44,0,0,0,2007
2,northern region,   26 weeks ,  45-54,0,0,0,2007
2,northern region,   26 weeks ,  55-64,0,0,0,2007
2,northern region,   26 weeks ,  65 years and over,0,0,0,2007
2,northern region,      27 - 51 weeks,"total, 15 years and over",2,0,0,2007
2,northern region,      27 - 51 weeks, 15-64 years,2,0,0,2007
2,northern region,      27 - 51 weeks,  15-19,0,0,0,2007
2,northern region,      27 - 51 weeks,  20-24,0,0,0,2007
2,northern region,      27 - 51 weeks,  25-44,0,0,0,2007
2,northern region,      27 - 51 weeks,  45-54,0,0,0,2007
2,northern region,      27 - 51 weeks,  55-64,0,0,0,2007
2,northern region,      27 - 51 weeks,  65 years and over,0,0,0,2007
2,northern region,      52 weeks,"total, 15 years and over",0,0,0,2007
2,northern region,      52 weeks, 15-64 years,0,0,0,2007
2,northern region,      52 weeks,  15-19,0,0,0,2007
2,northern region,      52 weeks,  20-24,0,0,0,2007
2,northern region,      52 weeks,  25-44,0,0,0,2007
2,northern region,      52 weeks,  45-54,0,0,0,2007
2,northern region,      52 weeks,  55-64,0,0,0,2007
2,northern region,      52 weeks,  65 years and over,0,0,0,2007
2,northern region,      53 weeks or more,"total, 15 years and over",0,0,0,2007
2,northern region,      53 weeks or more, 15-64 years,0,0,0,2007
2,northern region,      53 weeks or more,  15-19,0,0,0,2007
2,northern region,      53 weeks or more,  20-24,0,0,0,2007
2,northern region,      53 weeks or more,  25-44,0,0,0,2007
2,northern region,      53 weeks or more,  45-54,0,0,0,2007
2,northern region,      53 weeks or more,  55-64,0,0,0,2007
2,northern region,      53 weeks or more,  65 years and over,0,0,0,2007
2,northern region,   duration unknown,"total, 15 years and over",2,0,0,2007
2,northern region,   duration unknown, 15-64 years,2,0,0,2007
2,northern region,   duration unknown,  15-19,0,0,0,2007
2,northern region,   duration unknown,  20-24,0,0,0,2007
2,northern region,   duration unknown,  25-44,0,0,0,2007
2,northern region,   duration unknown,  45-54,0,0,0,2007
2,northern region,   duration unknown,  55-64,0,0,0,2007
2,northern region,   duration unknown,  65 years and over,0,0,0,2007
2,northern region,average unemployed nc,"total, 15 years and over",14,13,16,2007
2,northern region,average unemployed nc, 15-64 years,14,13,16,2007
2,northern region,average unemployed nc,  15-19,12,15,10,2007
2,northern region,average unemployed nc,  20-24,7,7,8,2007
2,northern region,average unemployed nc,  25-44,16,13,22,2007
2,northern region,average unemployed nc,  45-54,18,13,33,2007
2,northern region,average unemployed nc,  55-64,16,18,7,2007
2,northern region,average unemployed nc,  65 years and over,9,9,0,2007
2,northern region,average unemployed c99,"total, 15 years and over",14,13,15,2007
2,northern region,average unemployed c99, 15-64 years,14,13,15,2007
2,northern region,average unemployed c99,  15-19,12,15,9,2007
2,northern region,average unemployed c99,  20-24,7,7,8,2007
2,northern region,average unemployed c99,  25-44,15,12,21,2007
2,northern region,average unemployed c99,  45-54,17,13,29,2007
2,northern region,average unemployed c99,  55-64,16,18,7,2007
2,northern region,average unemployed c99,  65 years and over,9,9,0,2007
3,eastern region,total unemployed,"total, 15 years and over",64,36,28,2007
3,eastern region,total unemployed, 15-64 years,62,34,27,2007
3,eastern region,total unemployed,  15-19,14,8,5,2007
3,eastern region,total unemployed,  20-24,12,5,8,2007
3,eastern region,total unemployed,  25-44,21,12,9,2007
3,eastern region,total unemployed,  45-54,10,5,4,2007
3,eastern region,total unemployed,  55-64,4,3,2,2007
3,eastern region,total unemployed,  65 years and over,3,2,0,2007
3,eastern region,   1 - 4 weeks,"total, 15 years and over",27,14,13,2007
3,eastern region,   1 - 4 weeks, 15-64 years,26,14,12,2007
3,eastern region,   1 - 4 weeks,  15-19,8,5,3,2007
3,eastern region,   1 - 4 weeks,  20-24,6,2,4,2007
3,eastern region,   1 - 4 weeks,  25-44,8,4,4,2007
3,eastern region,   1 - 4 weeks,  45-54,3,0,2,2007
3,eastern region,   1 - 4 weeks,  55-64,0,0,0,2007
3,eastern region,   1 - 4 weeks,  65 years and over,0,0,0,2007
3,eastern region,   5 - 13 weeks,"total, 15 years and over",20,12,8,2007
3,eastern region,   5 - 13 weeks, 15-64 years,20,11,8,2007
3,eastern region,   5 - 13 weeks,  15-19,5,3,0,2007
3,eastern region,   5 - 13 weeks,  20-24,4,2,3,2007
3,eastern region,   5 - 13 weeks,  25-44,7,4,3,2007
3,eastern region,   5 - 13 weeks,  45-54,3,2,0,2007
3,eastern region,   5 - 13 weeks,  55-64,0,0,0,2007
3,eastern region,   5 - 13 weeks,  65 years and over,0,0,0,2007
3,eastern region,   14 - 25 weeks,"total, 15 years and over",6,4,2,2007
3,eastern region,   14 - 25 weeks, 15-64 years,5,4,0,2007
3,eastern region,   14 - 25 weeks,  15-19,0,0,0,2007
3,eastern region,   14 - 25 weeks,  20-24,0,0,0,2007
3,eastern region,   14 - 25 weeks,  25-44,3,2,0,2007
3,eastern region,   14 - 25 weeks,  45-54,0,0,0,2007
3,eastern region,   14 - 25 weeks,  55-64,0,0,0,2007
3,eastern region,   14 - 25 weeks,  65 years and over,0,0,0,2007
3,eastern region,   26 weeks ,"total, 15 years and over",0,0,0,2007
3,eastern region,   26 weeks , 15-64 years,0,0,0,2007
3,eastern region,   26 weeks ,  15-19,0,0,0,2007
3,eastern region,   26 weeks ,  20-24,0,0,0,2007
3,eastern region,   26 weeks ,  25-44,0,0,0,2007
3,eastern region,   26 weeks ,  45-54,0,0,0,2007
3,eastern region,   26 weeks ,  55-64,0,0,0,2007
3,eastern region,   26 weeks ,  65 years and over,0,0,0,2007
3,eastern region,      27 - 51 weeks,"total, 15 years and over",3,2,0,2007
3,eastern region,      27 - 51 weeks, 15-64 years,3,2,0,2007
3,eastern region,      27 - 51 weeks,  15-19,0,0,0,2007
3,eastern region,      27 - 51 weeks,  20-24,0,0,0,2007
3,eastern region,      27 - 51 weeks,  25-44,0,0,0,2007
3,eastern region,      27 - 51 weeks,  45-54,0,0,0,2007
3,eastern region,      27 - 51 weeks,  55-64,0,0,0,2007
3,eastern region,      27 - 51 weeks,  65 years and over,0,0,0,2007
3,eastern region,      52 weeks,"total, 15 years and over",2,0,0,2007
3,eastern region,      52 weeks, 15-64 years,2,0,0,2007
3,eastern region,      52 weeks,  15-19,0,0,0,2007
3,eastern region,      52 weeks,  20-24,0,0,0,2007
3,eastern region,      52 weeks,  25-44,0,0,0,2007
3,eastern region,      52 weeks,  45-54,0,0,0,2007
3,eastern region,      52 weeks,  55-64,0,0,0,2007
3,eastern region,      52 weeks,  65 years and over,0,0,0,2007
3,eastern region,      53 weeks or more,"total, 15 years and over",3,0,2,2007
3,eastern region,      53 weeks or more, 15-64 years,3,0,2,2007
3,eastern region,      53 weeks or more,  15-19,0,0,0,2007
3,eastern region,      53 weeks or more,  20-24,0,0,0,2007
3,eastern region,      53 weeks or more,  25-44,0,0,0,2007
3,eastern region,      53 weeks or more,  45-54,0,0,0,2007
3,eastern region,      53 weeks or more,  55-64,0,0,0,2007
3,eastern region,      53 weeks or more,  65 years and over,0,0,0,2007
3,eastern region,   duration unknown,"total, 15 years and over",3,0,2,2007
3,eastern region,   duration unknown, 15-64 years,3,0,2,2007
3,eastern region,   duration unknown,  15-19,0,0,0,2007
3,eastern region,   duration unknown,  20-24,0,0,0,2007
3,eastern region,   duration unknown,  25-44,0,0,0,2007
3,eastern region,   duration unknown,  45-54,0,0,0,2007
3,eastern region,   duration unknown,  55-64,0,0,0,2007
3,eastern region,   duration unknown,  65 years and over,0,0,0,2007
3,eastern region,average unemployed nc,"total, 15 years and over",13,13,14,2007
3,eastern region,average unemployed nc, 15-64 years,13,13,13,2007
3,eastern region,average unemployed nc,  15-19,7,5,11,2007
3,eastern region,average unemployed nc,  20-24,10,10,10,2007
3,eastern region,average unemployed nc,  25-44,13,14,12,2007
3,eastern region,average unemployed nc,  45-54,18,21,15,2007
3,eastern region,average unemployed nc,  55-64,28,21,40,2007
3,eastern region,average unemployed nc,  65 years and over,20,21,19,2007
3,eastern region,average unemployed c99,"total, 15 years and over",13,13,13,2007
3,eastern region,average unemployed c99, 15-64 years,12,13,12,2007
3,eastern region,average unemployed c99,  15-19,7,5,11,2007
3,eastern region,average unemployed c99,  20-24,10,10,10,2007
3,eastern region,average unemployed c99,  25-44,12,14,10,2007
3,eastern region,average unemployed c99,  45-54,18,21,15,2007
3,eastern region,average unemployed c99,  55-64,28,21,39,2007
3,eastern region,average unemployed c99,  65 years and over,20,21,19,2007
3,central region,total unemployed,"total, 15 years and over",261,128,134,2007
3,central region,total unemployed, 15-64 years,258,125,133,2007
3,central region,total unemployed,  15-19,52,30,22,2007
3,central region,total unemployed,  20-24,39,18,22,2007
3,central region,total unemployed,  25-44,100,47,52,2007
3,central region,total unemployed,  45-54,43,21,21,2007
3,central region,total unemployed,  55-64,24,9,16,2007
3,central region,total unemployed,  65 years and over,3,2,0,2007
3,central region,   1 - 4 weeks,"total, 15 years and over",110,54,56,2007
3,central region,   1 - 4 weeks, 15-64 years,108,53,55,2007
3,central region,   1 - 4 weeks,  15-19,30,18,12,2007
3,central region,   1 - 4 weeks,  20-24,18,8,10,2007
3,central region,   1 - 4 weeks,  25-44,38,18,20,2007
3,central region,   1 - 4 weeks,  45-54,14,7,8,2007
3,central region,   1 - 4 weeks,  55-64,6,2,4,2007
3,central region,   1 - 4 weeks,  65 years and over,2,0,0,2007
3,central region,   5 - 13 weeks,"total, 15 years and over",83,40,43,2007
3,central region,   5 - 13 weeks, 15-64 years,81,38,43,2007
3,central region,   5 - 13 weeks,  15-19,16,10,6,2007
3,central region,   5 - 13 weeks,  20-24,13,5,8,2007
3,central region,   5 - 13 weeks,  25-44,32,15,16,2007
3,central region,   5 - 13 weeks,  45-54,12,6,6,2007
3,central region,   5 - 13 weeks,  55-64,8,2,6,2007
3,central region,   5 - 13 weeks,  65 years and over,2,2,0,2007
3,central region,   14 - 25 weeks,"total, 15 years and over",23,11,12,2007
3,central region,   14 - 25 weeks, 15-64 years,23,11,12,2007
3,central region,   14 - 25 weeks,  15-19,3,2,0,2007
3,central region,   14 - 25 weeks,  20-24,5,3,2,2007
3,central region,   14 - 25 weeks,  25-44,10,4,6,2007
3,central region,   14 - 25 weeks,  45-54,3,2,0,2007
3,central region,   14 - 25 weeks,  55-64,2,0,0,2007
3,central region,   14 - 25 weeks,  65 years and over,0,0,0,2007
3,central region,   26 weeks ,"total, 15 years and over",2,0,2,2007
3,central region,   26 weeks , 15-64 years,2,0,2,2007
3,central region,   26 weeks ,  15-19,0,0,0,2007
3,central region,   26 weeks ,  20-24,0,0,0,2007
3,central region,   26 weeks ,  25-44,0,0,0,2007
3,central region,   26 weeks ,  45-54,0,0,0,2007
3,central region,   26 weeks ,  55-64,0,0,0,2007
3,central region,   26 weeks ,  65 years and over,0,0,0,2007
3,central region,      27 - 51 weeks,"total, 15 years and over",15,7,8,2007
3,central region,      27 - 51 weeks, 15-64 years,15,7,8,2007
3,central region,      27 - 51 weeks,  15-19,0,0,0,2007
3,central region,      27 - 51 weeks,  20-24,0,0,0,2007
3,central region,      27 - 51 weeks,  25-44,7,4,4,2007
3,central region,      27 - 51 weeks,  45-54,5,0,4,2007
3,central region,      27 - 51 weeks,  55-64,3,2,0,2007
3,central region,      27 - 51 weeks,  65 years and over,0,0,0,2007
3,central region,      52 weeks,"total, 15 years and over",6,4,2,2007
3,central region,      52 weeks, 15-64 years,6,4,2,2007
3,central region,      52 weeks,  15-19,0,0,0,2007
3,central region,      52 weeks,  20-24,0,0,0,2007
3,central region,      52 weeks,  25-44,2,0,0,2007
3,central region,      52 weeks,  45-54,0,0,0,2007
3,central region,      52 weeks,  55-64,2,0,0,2007
3,central region,      52 weeks,  65 years and over,0,0,0,2007
3,central region,      53 weeks or more,"total, 15 years and over",11,8,3,2007
3,central region,      53 weeks or more, 15-64 years,11,8,3,2007
3,central region,      53 weeks or more,  15-19,0,0,0,2007
3,central region,      53 weeks or more,  20-24,0,0,0,2007
3,central region,      53 weeks or more,  25-44,3,3,0,2007
3,central region,      53 weeks or more,  45-54,6,4,2,2007
3,central region,      53 weeks or more,  55-64,0,0,0,2007
3,central region,      53 weeks or more,  65 years and over,0,0,0,2007
3,central region,   duration unknown,"total, 15 years and over",11,4,8,2007
3,central region,   duration unknown, 15-64 years,11,4,8,2007
3,central region,   duration unknown,  15-19,2,0,0,2007
3,central region,   duration unknown,  20-24,0,0,0,2007
3,central region,   duration unknown,  25-44,6,2,4,2007
3,central region,   duration unknown,  45-54,0,0,0,2007
3,central region,   duration unknown,  55-64,2,0,0,2007
3,central region,   duration unknown,  65 years and over,0,0,0,2007
3,central region,average unemployed nc,"total, 15 years and over",14,17,12,2007
3,central region,average unemployed nc, 15-64 years,14,17,12,2007
3,central region,average unemployed nc,  15-19,6,6,6,2007
3,central region,average unemployed nc,  20-24,9,12,7,2007
3,central region,average unemployed nc,  25-44,13,16,11,2007
3,central region,average unemployed nc,  45-54,29,38,20,2007
3,central region,average unemployed nc,  55-64,19,26,15,2007
3,central region,average unemployed nc,  65 years and over,6,7,4,2007
3,central region,average unemployed c99,"total, 15 years and over",13,14,11,2007
3,central region,average unemployed c99, 15-64 years,13,14,12,2007
3,central region,average unemployed c99,  15-19,6,6,6,2007
3,central region,average unemployed c99,  20-24,9,12,7,2007
3,central region,average unemployed c99,  25-44,13,15,11,2007
3,central region,average unemployed c99,  45-54,22,25,20,2007
3,central region,average unemployed c99,  55-64,18,25,15,2007
3,central region,average unemployed c99,  65 years and over,6,7,4,2007
3,western region,total unemployed,"total, 15 years and over",125,66,59,2007
3,western region,total unemployed, 15-64 years,124,65,59,2007
3,western region,total unemployed,  15-19,25,14,10,2007
3,western region,total unemployed,  20-24,17,9,8,2007
3,western region,total unemployed,  25-44,52,27,25,2007
3,western region,total unemployed,  45-54,17,8,9,2007
3,western region,total unemployed,  55-64,13,6,7,2007
3,western region,total unemployed,  65 years and over,2,0,0,2007
3,western region,   1 - 4 weeks,"total, 15 years and over",51,25,26,2007
3,western region,   1 - 4 weeks, 15-64 years,50,25,26,2007
3,western region,   1 - 4 weeks,  15-19,14,8,6,2007
3,western region,   1 - 4 weeks,  20-24,8,4,4,2007
3,western region,   1 - 4 weeks,  25-44,19,10,10,2007
3,western region,   1 - 4 weeks,  45-54,5,2,3,2007
3,western region,   1 - 4 weeks,  55-64,4,2,2,2007
3,western region,   1 - 4 weeks,  65 years and over,0,0,0,2007
3,western region,   5 - 13 weeks,"total, 15 years and over",35,19,16,2007
3,western region,   5 - 13 weeks, 15-64 years,34,19,16,2007
3,western region,   5 - 13 weeks,  15-19,7,4,3,2007
3,western region,   5 - 13 weeks,  20-24,5,3,2,2007
3,western region,   5 - 13 weeks,  25-44,14,7,6,2007
3,western region,   5 - 13 weeks,  45-54,6,3,3,2007
3,western region,   5 - 13 weeks,  55-64,3,2,2,2007
3,western region,   5 - 13 weeks,  65 years and over,0,0,0,2007
3,western region,   14 - 25 weeks,"total, 15 years and over",14,8,5,2007
3,western region,   14 - 25 weeks, 15-64 years,13,8,5,2007
3,western region,   14 - 25 weeks,  15-19,0,0,0,2007
3,western region,   14 - 25 weeks,  20-24,2,0,0,2007
3,western region,   14 - 25 weeks,  25-44,7,4,3,2007
3,western region,   14 - 25 weeks,  45-54,2,0,0,2007
3,western region,   14 - 25 weeks,  55-64,0,0,0,2007
3,western region,   14 - 25 weeks,  65 years and over,0,0,0,2007
3,western region,   26 weeks ,"total, 15 years and over",2,0,0,2007
3,western region,   26 weeks , 15-64 years,2,0,0,2007
3,western region,   26 weeks ,  15-19,0,0,0,2007
3,western region,   26 weeks ,  20-24,0,0,0,2007
3,western region,   26 weeks ,  25-44,0,0,0,2007
3,western region,   26 weeks ,  45-54,0,0,0,2007
3,western region,   26 weeks ,  55-64,0,0,0,2007
3,western region,   26 weeks ,  65 years and over,0,0,0,2007
3,western region,      27 - 51 weeks,"total, 15 years and over",8,5,3,2007
3,western region,      27 - 51 weeks, 15-64 years,8,5,3,2007
3,western region,      27 - 51 weeks,  15-19,0,0,0,2007
3,western region,      27 - 51 weeks,  20-24,0,0,0,2007
3,western region,      27 - 51 weeks,  25-44,4,2,0,2007
3,western region,      27 - 51 weeks,  45-54,2,0,0,2007
3,western region,      27 - 51 weeks,  55-64,0,0,0,2007
3,western region,      27 - 51 weeks,  65 years and over,0,0,0,2007
3,western region,      52 weeks,"total, 15 years and over",2,0,0,2007
3,western region,      52 weeks, 15-64 years,2,0,0,2007
3,western region,      52 weeks,  15-19,0,0,0,2007
3,western region,      52 weeks,  20-24,0,0,0,2007
3,western region,      52 weeks,  25-44,0,0,0,2007
3,western region,      52 weeks,  45-54,0,0,0,2007
3,western region,      52 weeks,  55-64,0,0,0,2007
3,western region,      52 weeks,  65 years and over,0,0,0,2007
3,western region,      53 weeks or more,"total, 15 years and over",6,3,3,2007
3,western region,      53 weeks or more, 15-64 years,6,3,3,2007
3,western region,      53 weeks or more,  15-19,0,0,0,2007
3,western region,      53 weeks or more,  20-24,0,0,0,2007
3,western region,      53 weeks or more,  25-44,3,2,2,2007
3,western region,      53 weeks or more,  45-54,0,0,0,2007
3,western region,      53 weeks or more,  55-64,0,0,0,2007
3,western region,      53 weeks or more,  65 years and over,0,0,0,2007
3,western region,   duration unknown,"total, 15 years and over",8,3,5,2007
3,western region,   duration unknown, 15-64 years,8,3,5,2007
3,western region,   duration unknown,  15-19,0,0,0,2007
3,western region,   duration unknown,  20-24,0,0,0,2007
3,western region,   duration unknown,  25-44,3,0,2,2007
3,western region,   duration unknown,  45-54,0,0,0,2007
3,western region,   duration unknown,  55-64,0,0,0,2007
3,western region,   duration unknown,  65 years and over,0,0,0,2007
3,western region,average unemployed nc,"total, 15 years and over",14,15,14,2007
3,western region,average unemployed nc, 15-64 years,14,14,14,2007
3,western region,average unemployed nc,  15-19,7,7,6,2007
3,western region,average unemployed nc,  20-24,8,11,6,2007
3,western region,average unemployed nc,  25-44,16,17,16,2007
3,western region,average unemployed nc,  45-54,19,21,17,2007
3,western region,average unemployed nc,  55-64,21,19,23,2007
3,western region,average unemployed nc,  65 years and over,29,39,11,2007
3,western region,average unemployed c99,"total, 15 years and over",14,14,13,2007
3,western region,average unemployed c99, 15-64 years,14,14,13,2007
3,western region,average unemployed c99,  15-19,7,7,6,2007
3,western region,average unemployed c99,  20-24,8,11,6,2007
3,western region,average unemployed c99,  25-44,15,16,15,2007
3,western region,average unemployed c99,  45-54,18,20,17,2007
3,western region,average unemployed c99,  55-64,20,18,22,2007
3,western region,average unemployed c99,  65 years and over,29,39,11,2007
3,northern region,total unemployed,"total, 15 years and over",26,14,13,2007
3,northern region,total unemployed, 15-64 years,26,14,13,2007
3,northern region,total unemployed,  15-19,6,3,3,2007
3,northern region,total unemployed,  20-24,4,2,0,2007
3,northern region,total unemployed,  25-44,10,4,5,2007
3,northern region,total unemployed,  45-54,5,2,2,2007
3,northern region,total unemployed,  55-64,3,0,2,2007
3,northern region,total unemployed,  65 years and over,0,0,0,2007
3,northern region,   1 - 4 weeks,"total, 15 years and over",10,6,4,2007
3,northern region,   1 - 4 weeks, 15-64 years,10,5,4,2007
3,northern region,   1 - 4 weeks,  15-19,3,2,0,2007
3,northern region,   1 - 4 weeks,  20-24,2,0,0,2007
3,northern region,   1 - 4 weeks,  25-44,3,2,0,2007
3,northern region,   1 - 4 weeks,  45-54,2,0,0,2007
3,northern region,   1 - 4 weeks,  55-64,0,0,0,2007
3,northern region,   1 - 4 weeks,  65 years and over,0,0,0,2007
3,northern region,   5 - 13 weeks,"total, 15 years and over",8,4,4,2007
3,northern region,   5 - 13 weeks, 15-64 years,8,4,4,2007
3,northern region,   5 - 13 weeks,  15-19,2,2,0,2007
3,northern region,   5 - 13 weeks,  20-24,0,0,0,2007
3,northern region,   5 - 13 weeks,  25-44,3,0,2,2007
3,northern region,   5 - 13 weeks,  45-54,0,0,0,2007
3,northern region,   5 - 13 weeks,  55-64,0,0,0,2007
3,northern region,   5 - 13 weeks,  65 years and over,0,0,0,2007
3,northern region,   14 - 25 weeks,"total, 15 years and over",3,2,0,2007
3,northern region,   14 - 25 weeks, 15-64 years,3,2,0,2007
3,northern region,   14 - 25 weeks,  15-19,0,0,0,2007
3,northern region,   14 - 25 weeks,  20-24,0,0,0,2007
3,northern region,   14 - 25 weeks,  25-44,2,0,0,2007
3,northern region,   14 - 25 weeks,  45-54,0,0,0,2007
3,northern region,   14 - 25 weeks,  55-64,0,0,0,2007
3,northern region,   14 - 25 weeks,  65 years and over,0,0,0,2007
3,northern region,   26 weeks ,"total, 15 years and over",0,0,0,2007
3,northern region,   26 weeks , 15-64 years,0,0,0,2007
3,northern region,   26 weeks ,  15-19,0,0,0,2007
3,northern region,   26 weeks ,  20-24,0,0,0,2007
3,northern region,   26 weeks ,  25-44,0,0,0,2007
3,northern region,   26 weeks ,  45-54,0,0,0,2007
3,northern region,   26 weeks ,  55-64,0,0,0,2007
3,northern region,   26 weeks ,  65 years and over,0,0,0,2007
3,northern region,      27 - 51 weeks,"total, 15 years and over",2,0,0,2007
3,northern region,      27 - 51 weeks, 15-64 years,2,0,0,2007
3,northern region,      27 - 51 weeks,  15-19,0,0,0,2007
3,northern region,      27 - 51 weeks,  20-24,0,0,0,2007
3,northern region,      27 - 51 weeks,  25-44,0,0,0,2007
3,northern region,      27 - 51 weeks,  45-54,0,0,0,2007
3,northern region,      27 - 51 weeks,  55-64,0,0,0,2007
3,northern region,      27 - 51 weeks,  65 years and over,0,0,0,2007
3,northern region,      52 weeks,"total, 15 years and over",0,0,0,2007
3,northern region,      52 weeks, 15-64 years,0,0,0,2007
3,northern region,      52 weeks,  15-19,0,0,0,2007
3,northern region,      52 weeks,  20-24,0,0,0,2007
3,northern region,      52 weeks,  25-44,0,0,0,2007
3,northern region,      52 weeks,  45-54,0,0,0,2007
3,northern region,      52 weeks,  55-64,0,0,0,2007
3,northern region,      52 weeks,  65 years and over,0,0,0,2007
3,northern region,      53 weeks or more,"total, 15 years and over",0,0,0,2007
3,northern region,      53 weeks or more, 15-64 years,0,0,0,2007
3,northern region,      53 weeks or more,  15-19,0,0,0,2007
3,northern region,      53 weeks or more,  20-24,0,0,0,2007
3,northern region,      53 weeks or more,  25-44,0,0,0,2007
3,northern region,      53 weeks or more,  45-54,0,0,0,2007
3,northern region,      53 weeks or more,  55-64,0,0,0,2007
3,northern region,      53 weeks or more,  65 years and over,0,0,0,2007
3,northern region,   duration unknown,"total, 15 years and over",2,0,0,2007
3,northern region,   duration unknown, 15-64 years,2,0,0,2007
3,northern region,   duration unknown,  15-19,0,0,0,2007
3,northern region,   duration unknown,  20-24,0,0,0,2007
3,northern region,   duration unknown,  25-44,0,0,0,2007
3,northern region,   duration unknown,  45-54,0,0,0,2007
3,northern region,   duration unknown,  55-64,0,0,0,2007
3,northern region,   duration unknown,  65 years and over,0,0,0,2007
3,northern region,average unemployed nc,"total, 15 years and over",14,14,15,2007
3,northern region,average unemployed nc, 15-64 years,14,14,15,2007
3,northern region,average unemployed nc,  15-19,7,6,8,2007
3,northern region,average unemployed nc,  20-24,7,7,8,2007
3,northern region,average unemployed nc,  25-44,17,13,22,2007
3,northern region,average unemployed nc,  45-54,22,30,14,2007
3,northern region,average unemployed nc,  55-64,22,24,20,2007
3,northern region,average unemployed nc,  65 years and over,17,2,0,2007
3,northern region,average unemployed c99,"total, 15 years and over",13,12,14,2007
3,northern region,average unemployed c99, 15-64 years,13,12,14,2007
3,northern region,average unemployed c99,  15-19,7,6,8,2007
3,northern region,average unemployed c99,  20-24,7,7,8,2007
3,northern region,average unemployed c99,  25-44,15,13,18,2007
